t,posx,posy,posz,velx,vely,velz,accx,accy,accz,jerkx,jerky,jerkz,snapx,snapy,snapz
4.200000209996670009e+00,1.181432945013288993e+00,1.322759724027715134e+00,3.879031039070457987e-01,6.931389670377483547e-01,1.484054646902217278e-01,1.412102721424724150e+00,4.754468432232132336e-01,-1.762664096108026712e-01,1.095097676987769830e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.400000219996511142e+00,1.320060745352118481e+00,1.352440818449790472e+00,6.703236623127939442e-01,7.882283404367840252e-01,1.131521810054250538e-01,1.631122267773081225e+00,2.643986635041664091e-01,-2.351119938923179331e-01,8.204730835875871930e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.600000229996352274e+00,1.477706421321633545e+00,1.375071255782379653e+00,9.965481321783740132e-01,8.411080757815619924e-01,6.612977987587881357e-02,1.795216892695199240e+00,-2.416635787511433875e-01,-3.485561494932994941e-01,2.047301426554481718e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.800000239996194296e+00,1.645928044888893327e+00,1.388297212418842630e+00,1.355591528669298107e+00,7.927753576147358316e-01,-3.581453508287306409e-03,1.836162923273557901e+00,-1.264619729055236785e+00,7.562643122537972273e-02,-9.439409183681345128e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.000000249996035429e+00,1.804483124339468336e+00,1.387580921681371260e+00,1.722824131685347870e+00,5.398513991576917581e-01,1.154383349304095516e-02,1.817284103962269137e+00,-2.457595792751901875e+00,-1.669950906057952322e-01,-9.484306477606621044e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.200000259995876561e+00,1.912453409569434992e+00,1.389889688495415943e+00,2.086280970650354671e+00,4.833221603174323727e-02,-2.185518629804251295e-02,1.627597964925980634e+00,-2.317019787463189484e+00,-1.507466852969904458e+00,-1.580744310331946734e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.400000269995717694e+00,1.922119853259098399e+00,1.385518651017258795e+00,2.411800579911271836e+00,-4.150717646307250930e-01,-3.233485719664528912e-01,1.311449087052398932e+00,1.602741786881533237e+00,-1.596659157394248574e+00,-4.216987717914737893e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.600000279995559715e+00,1.839105496182301236e+00,1.320848933390533997e+00,2.674090410436034571e+00,-9.452339122725476883e-02,-6.426804194116408908e-01,1.303015111194877340e+00,4.569029945259057257e+00,1.705753493052214187e-01,1.482949892741607600e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.800000289995400848e+00,1.820200816991631720e+00,1.192312843081503315e+00,2.934693445704954495e+00,8.192826435141314922e-01,-6.085653478448701525e-01,1.599605104572462855e+00,3.827792030836523196e+00,1.295415480584772627e+00,-2.944470600643703584e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.000000299995241981e+00,1.984057353887154429e+00,1.070599767426972493e+00,3.254614482615244775e+00,1.584841087958749339e+00,-3.494822387739662251e-01,1.010710954999483269e+00,2.041636299725067882e+00,1.718676606033415544e+00,-4.228223288052579854e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.200000309995084002e+00,2.301025587327063970e+00,1.000703316177412150e+00,3.456756683722090440e+00,1.993168368319802264e+00,-5.746900380789659452e-03,1.650662551074049966e-01,-4.440304146542807251e-01,1.069687504651911647e+00,-3.697877711991692795e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.400000319994925135e+00,2.699659280922391602e+00,9.995539360437861731e-01,3.489769936394207850e+00,1.904362280948712405e+00,2.081906112462980629e-01,-5.745093242691241553e-01,-1.748424835380957942e+00,4.123977182470769387e-01,-2.630318931619480161e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.600000329994766268e+00,3.080531756155454826e+00,1.041192060374919182e+00,3.374868065795380900e+00,1.554677296388549790e+00,2.906701590196252294e-01,-1.100573136895792281e+00,-2.375594026817791082e+00,-3.725998283167343550e-02,-1.558850495838067340e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.800000339994608289e+00,3.391467230979690939e+00,1.099326095085499500e+00,3.154753427410665445e+00,1.079558467269428057e+00,2.832181620806966116e-01,-1.412343251651663412e+00,-2.577897180968390600e+00,-3.193811524897248733e-01,-7.480848352087277053e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.000000349994449422e+00,3.607378935228990002e+00,1.155969730333775702e+00,2.872284762957124649e+00,5.639790052971871415e-01,2.193419283889907756e-01,-1.561960226174138544e+00,-2.325964981174274193e+00,-5.651148327696529083e-01,-3.307163199601986237e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.200000359994290555e+00,3.720174741928128803e+00,1.199838118204958004e+00,2.559892702102942064e+00,9.878598580305134047e-02,1.063189561840014730e-01,-1.628103493473289198e+00,-1.711560470160701231e+00,-8.160262007705890719e-01,-2.327267437926857641e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.400000369994132576e+00,3.739931940076582251e+00,1.221101910504931221e+00,2.234271987127507408e+00,-2.435261253444221397e-01,-5.688629213024891385e-02,-1.674648844559056826e+00,-1.024651065574006426e+00,-9.897203746227560828e-01,-2.302167921116941574e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.600000379993973709e+00,3.691226712572475144e+00,1.209724651510027504e+00,1.899342201469473190e+00,-4.484563487055715503e-01,-2.548303769518469042e-01,-1.720692205283527176e+00,-3.861348487539075780e-01,-1.046470927126083694e+00,-1.727387581241781045e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.800000389993814842e+00,3.601535438346869178e+00,1.158758573571394779e+00,1.555203743206118983e+00,-5.256833223176403669e-01,-4.641245728416070193e-01,-1.755239958635722797e+00,1.683251663980628310e-01,-9.862293240966601982e-01,2.947047358327379652e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.000000399993655975e+00,3.496398768626590936e+00,1.065933654361901350e+00,1.204155733926852934e+00,-4.920182873548028524e-01,-6.613704475230759439e-01,-1.755181017685609302e+00,6.208517055632353232e-01,-8.426312616366411490e-01,2.894871656507522761e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.200000409993497996e+00,3.397995106235526031e+00,9.336595582436865159e-01,8.531195128381994230e-01,-3.678479400337371641e-01,-8.298967082765831282e-01,-1.697283581660633089e+00,9.194843840648179167e-01,-6.611011832978954672e-01,6.926918901004630591e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.400000419993340017e+00,3.324425514550357619e+00,7.676802082895343160e-01,5.136627795335060309e-01,-1.839510540260755611e-01,-9.621169515470692213e-01,-1.558745196713731573e+00,1.077330412288467043e+00,-4.919086286210073711e-01,1.149867426752397837e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.600000429993180262e+00,3.287635301905661223e+00,5.752568083591036441e-01,2.019137246035550559e-01,3.151503920475107884e-02,-1.060498682190278874e+00,-1.328771699864760070e+00,1.123334080972116178e+00,-3.739984613155417636e-01,1.607823098063748679e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.800000439993022283e+00,3.293938310061756525e+00,3.631570613162292127e-01,-6.384062865690320887e-02,2.561818666323369409e-01,-1.135298378193312363e+00,-1.007207064174034272e+00,1.091813844300435932e+00,-3.205286492359946116e-01,1.994267853271661561e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.000000449992864304e+00,3.345174685950002225e+00,1.360973743247630152e-01,-2.652820515636210019e-01,4.745446464103894035e-01,-1.199404111245746973e+00,-6.083534735773398205e-01,1.015345614023699827e+00,-3.137888303934135426e-01,2.201130782760332139e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.200000459992704549e+00,3.440083619977450713e+00,-1.037834599182372308e-01,-3.869527523625271859e-01,6.776137793684244848e-01,-1.262161880462268071e+00,-1.681272950143146427e-01,8.892886583502362940e-01,-3.105516745076012386e-01,2.150725279289981362e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.400000469992546570e+00,3.575606382627166013e+00,-3.562158486321094775e-01,-4.205782130466363955e-01,8.554715199312172835e-01,-1.324272218469255913e+00,2.620177823505933090e-01,6.367332678840481597e-01,-2.652465788535572355e-01,1.895028516140361274e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.600000479992388591e+00,3.746700695167989537e+00,-6.210703055684728691e-01,-3.681746539563814924e-01,9.828181798752585463e-01,-1.377321536892391007e+00,6.410235045286500899e-01,1.454918679344006649e-01,-1.449988899054150959e-01,1.547487072491811944e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.800000489992228836e+00,3.943264340971066595e+00,-8.965346267199478802e-01,-2.399699466405180726e-01,1.011916554917034139e+00,-1.406321316323440040e+00,9.505209345016377709e-01,-4.939169186284754209e-01,7.462994717285849344e-02,7.931287255385156554e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000049999207086e+01,4.145647662073479012e+00,-1.177798904047625994e+00,-4.986575023513195593e-02,9.131331662522483850e-01,-1.391395326142580657e+00,1.109146687540502496e+00,-1.338896925324837950e+00,2.074767987139168601e-01,9.108838733665301779e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.020000050999191110e+01,4.328274304455115740e+00,-1.456077983189874914e+00,1.719635983642594512e-01,6.453537677985238252e-01,-1.349899964325062207e+00,1.127364365918702482e+00,-2.111642084280098697e+00,-1.322512490543253372e-01,-7.045226063295551011e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.040000051999175312e+01,4.457345064468254847e+00,-1.726057989553672734e+00,3.974364828214648759e-01,2.230253298264181228e-01,-1.376350215458418846e+00,9.864598376076770814e-01,-1.929875636267972316e+00,-1.140669909331043064e+00,-1.419448093974212233e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.060000052999159514e+01,4.501950132663757209e+00,-2.001328046408640482e+00,5.947284602074421889e-01,-1.629498167256266394e-01,-1.604484208731145500e+00,7.025702046185788863e-01,1.406292955319470295e-01,-1.879673041703063818e+00,-2.290519421964495983e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.080000053999143539e+01,4.469360167689159447e+00,-2.322224904199457374e+00,7.352425081567486309e-01,-1.348239562129665836e-01,-1.980418835868190675e+00,2.444662973208487633e-01,3.557476224379518381e+00,7.136143477037056870e-01,-3.094111230308995264e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.100000054999127741e+01,4.442395375098347365e+00,-2.718308691176969827e+00,7.841357700655425811e-01,5.766713242371351855e-01,-1.837695959191419037e+00,-3.743559796815719154e-01,3.422113161913722390e+00,2.723561811308494729e+00,-2.423087454535674645e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.120000055999111943e+01,4.557729645712396582e+00,-3.085847901391921333e+00,7.092645703857277661e-01,1.261093990840468582e+00,-1.292983569694533985e+00,-8.589734948191971586e-01,2.925641823766453875e+00,2.913836644939264531e+00,2.819605676803822902e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.140000056999095968e+01,4.809948456491230040e+00,-3.344444628260458963e+00,5.374698628322895910e-01,1.846222384849713682e+00,-7.102162115687769006e-01,-2.950523312628229866e-01,-8.997829246090228716e-01,2.847168165444151633e+00,-4.010489293715664871e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.160000057999080170e+01,5.179192951923104360e+00,-3.486487877676263558e+00,4.784593936292484972e-01,1.666265790930222757e+00,-1.407825500087164783e-01,-1.097150230110212732e+00,-2.871849444868271650e+00,-5.024527287333910852e-01,-2.068150487079865485e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.180000058999064372e+01,5.512446126771541444e+00,-3.514644389085810339e+00,2.590293366358776272e-01,1.091895873238529324e+00,-2.412731007798422922e-01,-1.510780348207362733e+00,-1.539375429761621339e+00,1.242264910592887350e-01,1.028200513731000409e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.200000059999048396e+01,5.730825312338033939e+00,-3.562899011654470982e+00,-4.312674811315875267e-02,7.840207718926949232e-01,-2.164278013257393274e-01,-1.305140235179320651e+00,-2.798517154642923277e-01,1.144750812641962767e+00,2.734335210931597260e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.220000060999032598e+01,5.887629474556655751e+00,-3.606184574083862948e+00,-3.041548082002182851e-01,7.280504260013636042e-01,1.252237264997980819e-02,-7.582731656500827366e-01,-9.823549932675901264e-02,1.817202350684077317e+00,2.911809760175158246e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.240000061999016800e+01,6.033239567037317563e+00,-3.603680099428645534e+00,-4.558094489128462490e-01,7.084033251536724363e-01,3.759628609585305425e-01,-1.759111844974153849e-01,-5.936852933076636196e-01,1.999061796658691659e+00,2.357237035255915547e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.260000062999000825e+01,6.174920239151973078e+00,-3.528487523477370047e+00,-4.909916875714132045e-01,5.896662605553808501e-01,7.757752402805697667e-01,2.955362461257642348e-01,-1.259983398910623720e+00,1.600239228987042850e+00,1.987226373681520109e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.280000063998985027e+01,6.292853497159618392e+00,-3.373332467663626488e+00,-4.318844353909447875e-01,3.376695681736219812e-01,1.095823102080117017e+00,6.929815407340168543e-01,-1.621285916196976817e+00,8.197415020218860038e-01,1.809894547024869738e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.300000064998969229e+01,6.360387414170984854e+00,-3.154167836289546223e+00,-2.932881203144359072e-01,1.341236872162462207e-02,1.259771410681779225e+00,1.054960468237649218e+00,-1.397690653335080357e+00,4.061423127339902628e-02,1.443681303663706839e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.320000065998953254e+01,6.363069888049430745e+00,-2.902213541555675569e+00,-8.229601611746872880e-02,-2.661257759220763131e-01,1.267894257342594866e+00,1.343696743406974647e+00,-6.644280707823276844e-01,-5.390571825607053391e-01,8.761940138926620492e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.340000066998937456e+01,6.309844730203799656e+00,-2.648634677408415516e+00,1.864433460006805487e-01,-3.990113967227171821e-01,1.160082815439967385e+00,1.518935554947308253e+00,3.089543312791508956e-01,-8.377486180224607004e-01,2.897931479382714892e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.360000067998921658e+01,6.230042446869205719e+00,-2.416618102719778172e+00,4.902304721792567488e-01,-3.372205273773926648e-01,9.925330834581218564e-01,1.576894187432847927e+00,1.190025030786384663e+00,-8.682409325921943699e-01,-9.126158314335366950e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.380000068998905682e+01,6.162598338021576083e+00,-2.218111476102980095e+00,8.056093254345180199e-01,-9.921550932005415713e-02,8.188848882574114585e-01,1.558641869891575826e+00,1.729768239335724100e+00,-6.150641824419008641e-01,-2.593670415911096261e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.400000069998889884e+01,6.142755235165425098e+00,-2.054334490262779145e+00,1.117337714999004916e+00,2.467381558444987077e-01,6.958720456184870340e-01,1.506768458979724556e+00,1.675132889947856363e+00,-3.437163969133700259e-01,4.970480663691908066e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
