t,posx,posy,posz,velx,vely,velz,accx,accy,accz,jerkx,jerky,jerkz,snapx,snapy,snapz
2.000000099998413994e+00,1.303013103715305876e-02,4.168977441096043957e-01,3.511293300348614088e-01,1.395777983801692879e-01,3.931407135859987800e-01,-7.745206207242077978e-01,2.434901476579087731e-01,7.354286057856240788e-02,1.455133489684941328e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.200000109998255571e+00,4.094569210894276334e-02,4.955258907581489014e-01,1.962251981449364968e-01,1.882758303466139094e-01,4.078492864371282001e-01,-7.454179494753985225e-01,2.825616019591772887e-01,-2.139661965229345056e-02,4.242256148798829174e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.400000119998097148e+00,7.860086006099398226e-02,5.770957521240026589e-01,4.714160079579554630e-02,2.447881535640205886e-01,4.035699622927067520e-01,-6.605728222572330166e-01,3.174757525579450235e-01,-1.208577021515882671e-01,7.055724154094981104e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.600000129997938281e+00,1.275584932216408118e-01,6.578097486181796461e-01,-8.497297026127459407e-02,3.082833072503167737e-01,3.793984206538312809e-01,-5.194583321197212555e-01,3.477362920101590982e-01,-2.189295888257921374e-01,9.626003285719406666e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.800000139997779858e+00,1.892151577544883279e-01,7.336894365428699993e-01,-1.888646418797196858e-01,3.778305691296563462e-01,3.356125006994116755e-01,-3.269382567794824612e-01,3.715040759830204320e-01,-3.089660652573833488e-01,1.181034394927847231e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000149997620991e+00,2.647812753586654133e-01,8.008119400388241660e-01,-2.542522965049470174e-01,4.521313880412423103e-01,2.738192845583233281e-01,-9.073136598375639017e-02,3.932216266608704602e-01,-3.891675759188021888e-01,1.328455999279053668e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.200000159997462568e+00,3.552075574881560227e-01,8.555757996886381722e-01,-2.723985706089974701e-01,5.307757173055702715e-01,1.959857654829488538e-01,1.749598471564036417e-01,4.095670669405579445e-01,-4.585028211608352389e-01,1.410520614949875240e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.400000169997304145e+00,4.613627062569430892e-01,8.947729547450545828e-01,-2.374065994281461256e-01,6.126891347892875483e-01,1.042851966658263074e-01,4.570639842513611328e-01,4.377430276208795212e-01,-5.139526608723612444e-01,1.370446956442050501e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.600000179997145278e+00,5.839005393415946932e-01,9.156299951210552512e-01,-1.459937980073064967e-01,7.002377446908243375e-01,1.494659351908954196e-03,7.311533892440233995e-01,4.499194953149850407e-01,-5.549796756961133948e-01,1.251674822909450757e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.800000189996986855e+00,7.239480952820259718e-01,9.159289270063833976e-01,2.368871529161431511e-04,7.902216482529449415e-01,-1.095012813370224714e-01,9.814883663424632809e-01,4.568846765370485064e-01,-5.572713799887523134e-01,1.019227040398739348e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
