duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7
0.1,0.35355339059327384,0.0,0.0,0.0,-502.9469418109298,8682.993579049515,-58698.24427821971,144812.6583953756,-4.0920611039026407e-19,-4.3018175041646336e-17,-9.800897081586357e-17,0.0,142.38201906916532,-2487.5965408865773,16938.842127736472,-41991.42745535367,1.0,2.220446049250313e-14,-2.220446049250313e-12,0.0,126.15325353614782,-2305.666651447668,16193.74377946552,-41077.003388286495,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0
0.1,0.3458716537639938,-0.17849702564451395,-0.983588872461316,0.0,25.078029774669737,-434.95456692997914,3333.6464407904286,-9488.195437908158,0.002101935880251862,0.04812034131008456,0.257019161264578,0.0,-9.232378333030594,161.2327101260135,-1237.3793365900963,3519.2191578322327,1.001644702279755,0.03586529147026062,0.17697365534808068,0.0,-9.836596971588508,172.5484030756859,-1306.6429302024926,3660.75916717619,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0
0.09999999999999998,0.31872914668009605,-0.3587785461210193,-0.8205041360559944,0.0,23.881393564892445,-416.1355623156273,3184.8114533095522,-9038.637217310088,0.0092877934710563,0.0936027892033044,0.19837058080250183,0.0,-8.7066841927216,152.034424124635,-1166.6391456549961,3317.718336492877,1.006802225300375,0.06541457454944946,0.12105689761289026,0.0,-7.492698335073146,129.5287878340905,-980.8205774041786,2760.174885343938,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0
0.10000000000000003,0.2751539821723457,-0.5076033535530595,-0.6698727809895105,0.0,21.930218536955284,-382.2687525213829,2926.2888692742395,-8305.997013751034,0.020446586709380238,0.12769306027138627,0.1430759026665658,0.0,-8.193365063652024,142.99893301972241,-1096.692427939172,3117.514652077716,1.0143954666874127,0.08489154420193705,0.0751887356653657,0.0,-6.123072903939233,105.55371794552399,-796.7600219524126,2236.873658877585,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0
0.09999999999999998,0.21816094250352547,-0.627556058803635,-0.531573262962381,0.0,20.18258552181986,-351.94036401365355,2695.4051182758208,-7653.457192251149,0.03447236362428515,0.1510553039481463,0.09110276407223164,0.0,-7.662097149288528,133.61006817933432,-1023.6484687368936,2907.6575475771015,1.0235066656972567,0.09606637298701362,0.03794497631992574,0.0,-4.837033611189644,83.08861715508564,-624.2608380016994,1746.0481397146527,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0
0.09999999999999998,0.15051851830463434,-0.7209604445648673,-0.4041401047487344,0.0,18.658747686359632,-325.4521654674893,2493.4794544277083,-7082.2490332426005,0.0503259299127074,0.16436719696393182,0.04261299879411425,0.0,-7.086701333277913,123.40850317333697,-943.9696016298221,2678.063499592547,1.033390279545559,0.10061822908168364,0.008887983536931534,0.0,-3.6251834684215,61.98770083915781,-462.7837597596192,1287.7081424700586,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0
0.10000000000000009,0.0747776804657248,-0.789846533469956,-0.286190013581433,0.0,17.307000093406806,-301.88212354594987,2313.1217035510085,-6570.5776439394,0.06703803124377673,0.16835551137567004,-0.002065116999488968,0.0,-6.441465554187517,111.94395972045999,-854.1795386231222,2418.794577740414,1.0434643280051334,0.10013587374667612,-0.012502945897496776,0.0,-2.5248384220833553,42.92121184331823,-317.74273291969035,877.9053836843786,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0
0.09999999999999998,-0.006700930304046948,-0.8360043388801056,-0.17672999333728318,0.0,16.06130839319954,-280.09670835112735,2145.760443468096,-6094.303254722576,0.08371592417228563,0.1638293953460477,-0.04243589965533693,0.0,-5.701927807028233,98.79965952871261,-751.1544625807504,2121.11269187287,1.0532996620024997,0.09607731051111168,-0.02703510159513199,0.0,-1.5849609539086402,26.716950712666605,-195.31540201866588,533.8849573343182,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0
0.09999999999999998,-0.0917271702516258,-0.8610679543253,-0.07518159154618058,0.0,14.869420354274098,-259.2082007129296,1984.8267193516958,-5635.2807021287435,0.09955326533152786,0.15171285503948875,-0.07785300136772803,0.0,-4.851904923433342,83.71726872206526,-633.1204253699306,1780.412458447264,1.06260378854311,0.08970719231300431,-0.03582051369077629,0.0,-0.8362470632482841,13.860863457766827,-98.7742816398322,263.9708892340786,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0
0.09999999999999998,-0.17826962292218065,-0.866588053327704,0.018732754161476777,0.0,13.697224100900364,-238.62678911671884,1825.893484990175,-5181.165836711934,0.11384292383715157,0.13306893112017745,-0.10758863133404618,0.0,-3.891823592172737,66.73637526160827,-500.6794547206569,1399.0517157489737,1.0711989093730392,0.08204987237698795,-0.04011423862859683,0.0,-0.27718863459792664,4.295823835248888,-27.3293774138529,65.10874816895428,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0
