Duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7
0.20000000999999326,-0.17677669529663703,0.0,0.0,0.0,23.305604099886633,-227.9349415784191,692.9220252653829,-679.4370589792321,-0.3061862178478971,0.0,0.0,0.0,0.5046217915777044,-2.5430111423182886,-3.2433598816692863,16.7143563124526,0.8535533905932737,0.0,0.0,0.0,13.559340517575027,-135.9271996809164,428.4059062199591,-438.7670822524661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.20000000999999326,-0.17677669529663864,-0.051677726886909525,-0.5771387635853138,0.28955622342544035,20.881502806042516,32.84434361402116,-258.2899050190843,290.20331529318645,-0.3061862178479011,-0.0029354121099218755,-0.047851830040410714,-0.1964406234103233,0.6956148677533536,7.605017516326092,20.156740113969377,-59.682862826120285,0.8535533905932763,-0.027547019525856253,-0.2867072801954329,0.45058140358455506,11.820902016395817,9.595527479792633,-185.86803972519604,256.6082154131546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2000000099999933,-0.17677669529663598,0.31727088054844543,2.9869118430788077,5.057495967586647,-19.991169975078236,-33.332748646109536,147.99475675591034,-126.61404290491706,-0.3061862178479055,0.04941382928261573,0.6923257885708516,3.2848965246340356,3.6834739445842457,-18.340502937649326,-63.399271998475484,130.94261642414043,0.8535533905932751,0.12496678245932102,0.851874449746056,-1.623313014439707,-18.254093918056228,2.104791198739022,173.3834798195269,-242.93652522730352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.20000000999999323,0.01181258983303396,1.4399825724276383,1.2579363013512506,-7.679764791809276,0.021005313344172865,37.90516165256734,-29.264912222484124,-19.053929016656667,-0.2446881325117258,0.628614589081645,1.438408951977756,-3.9156231360684424,-16.032658815262888,15.5721756786882,119.92040014007458,-186.03669184387527,0.8790891583365786,-0.07231299333207986,-1.8060425746437474,-1.2477595166519724,19.858558413688517,6.098275751198081,-166.72767250908376,217.79619393843475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.20000000999999334,0.29873486620239126,1.2607739666745892,-1.1428686101669783,1.7496987406471227,15.032118847373745,-13.218036750503376,-55.940414153629064,75.10183024845931,-0.10812935871333786,0.4925384095064187,-1.8851060091704746,-1.7436698615897441,19.401483391631018,3.205826237643402,-140.53098146053352,178.62103630591707,0.8082451376678644,-0.482745523046344,0.16134415575103844,2.5985562500039614,-13.09683558896524,-11.026120028719607,138.1870142629867,-172.31448673782265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.20000000999999323,0.536375253523905,1.3151139377603627,1.6193306894356647,3.743414918811949,-10.721654788627523,-17.260993364822095,49.202153461237394,-27.102967391041258,-0.07361467193819414,-0.014047563076290182,-0.19089592686845513,2.5776678783231524,-11.697389850650143,-15.389674420900697,109.53848188682485,-121.47922571955996,0.7210932931640536,-0.42556663542205797,-0.14631724133371904,0.17095121375133004,10.541197155989686,10.054122019883835,-103.0532792479764,118.62744630854259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.20000000999999323,0.8742424624362494,2.0132011270922283,0.9100226029565848,-5.3837281201265315,-6.050185995881408,19.015098854682616,11.257997193675578,-37.91802575916053,-0.08162367065205214,-0.12262848431774032,-0.8702596156380658,-2.212793124087066,4.621842359439408,14.013950591039475,-60.53244264356946,62.37207493226353,0.6465011401676416,-0.19054526907718383,1.6143683865923144,2.7801697392604416,-8.020964104369623,-13.962754381480899,63.02515390540151,-61.63648680869624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.20000000999999323,1.2668534790857626,1.694305667187325,-2.235668288408532,-2.939966902377197,9.102663996298178,0.6735513333056016,-41.82724151520155,50.326055416404024,-0.14985840458498811,-0.5645365655633228,-1.0012155295053766,0.897906364336226,-0.21949196604064586,-6.232436022827817,26.7884666398381,-28.98891735695368,0.6811512237181282,0.5138447440638245,1.3388249192769663,-2.5893219903240117,-1.4268419546505469,9.892779982066928,-23.265931955287055,23.60800204655785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.20000000999999323,1.5055151815024947,0.6861537026681208,-2.42678764590083,0.7374852397166235,-1.2288344250888983,-7.245250210703986,28.62923959676381,-28.379165271086833,-0.2966332596704939,-0.8757104350809897,-0.5656269630988555,0.8921137329274383,1.5042552131648295,1.5630325334623993,-13.796019693592518,17.343554621001044,0.8164545060077207,0.7380451624956568,-0.1655246038677627,-2.174184514791619,1.1166195175512246,1.8043839454067983,9.785272565672253,-19.39013035589887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.20000000999999346,1.5487586984780277,-0.2510936034790503,-2.362443025815149,-0.15223727404304763,0.7572930098323944,3.2713378078753235,-11.101593774857617,14.683267849970772,-0.4850174938865386,-0.9529855857987438,0.24114938943925113,1.4846068104803753,-0.35412879682997045,-0.4236045853962967,10.484957990205627,-17.680649298313597,0.9427911408120578,0.4712010011620369,-0.9531510496934992,-0.07933887749357164,3.362930365731504,-2.7409995198484705,-17.360911286721155,28.421185499149882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
