t,posx,posy,posz,velx,vely,velz,accx,accy,accz,jerkx,jerky,jerkz,snapx,snapy,snapz
3.400000169999885635e+00,-9.634794092796928888e-01,7.962993333694169396e-01,1.045836982948783467e+00,-1.868177747803605016e+00,6.379342249883322991e-01,-1.150940008529356268e-01,1.310956000287468726e+00,-3.268816209583626620e+00,-8.894547084429669237e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.600000179999878647e+00,-1.337114977522178672e+00,9.238861847464213684e-01,1.022818181627257239e+00,-1.605986534636560048e+00,-1.582904961653317996e-02,-2.929849514360701179e-01,2.310367413005341319e+00,-3.729766901058940487e+00,5.923305419019928575e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.800000189999872102e+00,-1.658312300509345416e+00,9.207203746648242593e-01,9.642211884101954400e-01,-1.143913028931833331e+00,-7.617824671259650904e-01,-1.745188371323701526e-01,2.436601719268235655e+00,-3.399033690864606605e+00,5.062418936729465857e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.000000199999865558e+00,-1.887094917734834398e+00,7.683638736218116883e-01,9.293174192385343924e-01,-6.565926607121854719e-01,-1.441589239289200242e+00,-7.327045333536531813e-02,2.518864714997669285e+00,-2.128967774887187581e+00,-1.989032529165144503e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.200000209999858569e+00,-2.018413456443193699e+00,4.800460113480890523e-01,9.146633278387572563e-01,-1.528196925240213888e-01,-1.867382815556301257e+00,-1.130511059076994007e-01,2.844122754201786396e+00,1.863358099028795400e-01,-4.697466054262933871e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.400000219999851581e+00,-2.048977396476194368e+00,1.065694295630131849e-01,8.920531055267070242e-01,4.160048867575442677e-01,-1.830115651712368452e+00,-1.224460384859715617e-01,2.973190578449601329e+00,2.421133171217738411e+00,3.033012976230312074e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.600000229999844592e+00,-1.965776414964639063e+00,-2.594537190806047722e-01,8.675638966050531753e-01,1.010643032179350254e+00,-1.345888993257505550e+00,-6.178577592835438753e-02,2.418410801271682953e+00,4.025923224979531589e+00,6.418561692512358974e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.800000239999838492e+00,-1.763647798422345536e+00,-5.286315311909866033e-01,8.552067408015249228e-01,1.494325216617778507e+00,-5.407043080023942183e-01,6.658546434045016504e-02,1.213264488665988683e+00,4.420420758812137585e+00,6.751901482985408487e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.000000249999831503e+00,-1.464782740155547991e+00,-6.367723981985049519e-01,8.685238343354693136e-01,1.736978126483612828e+00,3.433798879642110946e-01,2.016235007520552625e-01,-7.869902533417642843e-02,3.256892851520557741e+00,8.497704915552113658e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.200000259999824515e+00,-1.117387097489055847e+00,-5.680964171718662081e-01,9.088485365021139462e-01,1.721238320629787655e+00,9.947584908372292256e-01,2.186189114329294414e-01,-7.347852562805293752e-01,1.189213482076257655e+00,-8.515975222649382337e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
