t,posx,posy,posz,velx,vely,velz,accx,accy,accz,jerkx,jerky,jerkz,snapx,snapy,snapz
0.000000000000000000e+00,-1.767766952966370320e-01,-3.061862178478971241e-01,8.535533905932737309e-01,-2.382786148129895722e-19,-2.334755875094583826e-19,-5.746200416862755049e-20,-2.942575235696073035e-20,-2.824772207647725518e-20,-1.185528745232568225e-20,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000099999932612e-01,-1.767766952966370320e-01,-3.061862178478971241e-01,8.535533905932737309e-01,-3.925217572268423870e-19,-3.789033872800929904e-19,-1.190952335665567176e-19,4.714731656768806900e+00,1.537451979659305579e+00,6.383941297433227691e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.000000199999865225e-01,-1.767766952966370320e-01,-3.061862178478971241e-01,8.535533905932737309e-01,9.429463785010462340e-01,3.074904113063705036e-01,1.276788323326015218e-01,2.458324535160016922e+00,1.876517023903781611e+00,-2.409494469351428858e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.000000299999798115e-01,1.181258983302962105e-02,-2.446881325117209460e-01,8.790891583365815221e-01,1.434611310116278293e+00,6.827938348522843981e-01,-3.542200856326125913e-01,-1.232047102991004062e+00,-2.551101920470715267e+00,-4.076955551075174267e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.000000399999730449e-01,2.987348662023887602e-01,-1.081293587133303757e-01,8.082451376678605470e-01,1.188201877197614831e+00,1.725734252471392283e-01,-4.357592007310688853e-01,2.505670289203335344e+00,-1.063092030917430320e+00,3.139922562863620148e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000049999966389e+00,5.363752535239224573e-01,-7.361467193816945143e-02,7.210932931640576804e-01,1.689335960094967781e+00,-4.004499156725995629e-02,-3.729607463338760476e-01,1.368595056569375190e+00,-1.505643229911478365e+00,2.731055640566024678e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.200000059999959623e+00,8.742424624362641339e-01,-8.162367065207110084e-02,6.465011401676774572e-01,1.963054985094784266e+00,-3.411736526059777619e-01,1.732504090898668303e-01,-3.848732470945949391e+00,-1.963502832463218883e+00,2.516329716844048825e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.400000069999952856e+00,1.266853479085757739e+00,-1.498584045850008817e-01,6.811512237181538421e-01,1.193308452418295751e+00,-7.338742387336365525e-01,6.765163776219567104e-01,-4.885454147484620258e+00,-1.040234374242007487e+00,-2.241661647128959101e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.600000079999946090e+00,1.505515181502493194e+00,-2.966332596704656654e-01,8.164545060077043059e-01,2.162175740668630386e-01,-9.419211239843747752e-01,6.316831424377173931e-01,-4.686047729942861118e+00,4.763125965442163712e-01,-1.677522945591761516e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.800000089999939323e+00,1.548758698478040152e+00,-4.850174938865454144e-01,9.427911408120750458e-01,-7.209920187821546866e-01,-8.466585999124088824e-01,2.961785365441469975e-01,-4.219914751338612824e+00,2.304322591573319201e+00,-1.372012075479853266e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000099999932779e+00,1.404560287511693817e+00,-6.543492223356075499e-01,1.002026851082687742e+00,-1.564975011248996184e+00,-3.857940585545346912e-01,2.177610772806484740e-02,-2.009268064633362272e+00,3.549564447819237412e+00,-9.233141061011597150e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.200000109999925790e+00,1.091565269612154943e+00,-7.315080379044525127e-01,1.006382072846061515e+00,-1.966828644268336035e+00,3.241188665049333784e-01,-1.628867227253019412e-01,8.439262136630089062e-01,2.696272376585331809e+00,7.913736646747146497e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.400000119999919246e+00,6.981995210902146587e-01,-6.666842613622793179e-01,9.738047266721351347e-01,-1.798043393096477871e+00,8.633733687847053861e-01,-1.470592486404344867e-01,8.775843124086155633e-01,1.477057230327124770e+00,-4.932857815728788897e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.600000129999912257e+00,3.385908244904972664e-01,-4.940095789716104080e-01,9.443928754734567388e-01,-1.622526521838917546e+00,1.158784829620692625e+00,-1.569249647651775048e-01,3.285184037398210521e-01,4.453399751781393356e-01,9.241804796245522979e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.800000139999905713e+00,1.408550389745952258e-02,-2.622526014596313626e-01,9.130078809511726901e-01,-1.556822837805771576e+00,1.247852829109717288e+00,-1.384413542485066206e-01,-2.318811830956648001e-01,-2.607503677821098043e-01,6.576788794777350677e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000149999898724e+00,-2.972790792319127129e-01,-1.268202315916805434e-02,8.853196087170587258e-01,-1.603199076743714979e+00,1.195702752945793312e+00,-6.905571776175240505e-03,-6.357320776304258292e-01,-9.683206832924242669e-01,2.480182590499722395e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.200000159999892180e+00,-6.179189106126355968e-01,2.264585393870101049e-01,8.839384942927680511e-01,-1.730345498627116507e+00,1.002038606604108262e+00,4.269808251400011856e-02,-6.208260771439378933e-01,-2.164074775027445163e+00,1.757975804978363088e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.400000169999885635e+00,-9.639880276415022653e-01,4.268662707282110946e-01,8.924781112225484980e-01,-1.854510720264160861e+00,5.692236299578861125e-01,7.785760037154200452e-02,1.503930412666926619e+00,-3.291653981510449078e+00,-1.714006819836146056e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.600000179999878647e+00,-1.334890190239429231e+00,5.407110024120207470e-01,9.080496320754324335e-01,-1.553724622691481372e+00,-8.910719926072128982e-02,4.357746226081341684e-02,2.614455051155338605e+00,-3.920773552600461898e+00,1.720376499181168750e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.800000189999872102e+00,-1.645635130314961003e+00,5.228895616688051806e-01,9.167651249633694821e-01,-1.030833586315880845e+00,-8.732619489885227182e-01,7.798499396481212154e-02,2.510833447255844231e+00,-3.175493511404825053e+00,1.588940921121049787e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.000000199999865558e+00,-1.851801857886466118e+00,3.482371631384868493e-01,9.323621245361812804e-01,-5.286668717563944853e-01,-1.508360683024401405e+00,1.097638139761729775e-01,2.300718655504852439e+00,-1.576364036068520269e+00,-3.491062681346417118e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.200000209999858569e+00,-1.957535237524410165e+00,4.656501145000993547e-02,9.543148884290533207e-01,-6.852311764825291807e-02,-1.823633506001735016e+00,1.027816882643741159e-01,2.480040251519572081e+00,4.036299344335713135e-01,-3.134343757666998020e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.400000219999851581e+00,-1.971239861739291888e+00,-3.181617079866598252e-01,9.748712271097443871e-01,4.274849574560473653e-01,-1.742907515078724101e+00,4.009480997669249980e-02,2.631072579876756468e+00,2.404618944795613888e+00,-4.873466383466870666e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.600000229999844592e+00,-1.885742865973235372e+00,-6.667432284314681601e-01,9.828901895060306870e-01,9.536994997421066600e-01,-1.261983702073428137e+00,-5.737452256610801882e-02,2.341374933092692512e+00,3.795415175209011949e+00,2.660736854238143212e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.800000239999838492e+00,-1.695002956487825507e+00,-9.191399814659821921e-01,9.714152844190642178e-01,1.421974509774378559e+00,-5.029006290774995502e-01,-4.159782820610096257e-03,1.478184646157289173e+00,4.112042863120812797e+00,5.900902673607590909e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.000000249999831503e+00,-1.410608040313214406e+00,-1.019720112310485094e+00,9.705833278133444431e-01,1.717611453787672993e+00,3.195079846670638712e-01,1.138582765524404072e-01,2.337867097936980609e-01,3.087936952983908245e+00,-9.878675390189031735e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
