t,posx,posy,posz,velx,vely,velz,accx,accy,accz,jerkx,jerky,jerkz,snapx,snapy,snapz
6.200000309999971648e+00,1.614599726489991616e+00,-4.316647683862404605e-01,9.507679909010064989e-01,-1.529401733973456023e+00,-5.528123736232779528e-01,1.091018098581981177e-01,-2.307720376731508871e+00,2.427005386637257622e+00,-1.434194141845354098e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.400000319999970877e+00,1.308719364401284668e+00,-5.422272486390193880e-01,9.725883539636640540e-01,-1.990945832396959547e+00,-6.741127202577473776e-02,-1.777370328528128096e-01,5.550729783660074412e-01,2.659199832117138840e+00,-5.595820778664718498e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.600000329999970106e+00,9.105301780124361866e-01,-5.557095037182869790e-01,9.370409456157313688e-01,-1.879931231173028738e+00,4.644287209896489910e-01,-2.896534540219274922e-01,3.761704833606660081e+00,1.811226584979354959e+00,1.119008687655513312e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.800000339999969334e+00,5.345439129785198862e-01,-4.628237548760703035e-01,8.791102519148115135e-01,-1.127590226834651821e+00,8.266740560977842156e-01,-2.672732791498085847e-01,4.983641110360200521e+00,-6.567275967614233378e-02,3.987588513790275568e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.000000349999968563e+00,3.090258563356882426e-01,-2.974889353897736677e-01,8.256555934121172502e-01,-1.308619549262049764e-01,8.135395035058282653e-01,-1.875215048864149470e-01,4.845446347707425439e+00,-1.169523254930320944e+00,3.922566729680189712e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.200000359999966904e+00,2.828534640418278179e-01,-1.347810265532137508e-01,7.881512905596194107e-01,8.382273630697392175e-01,5.796348408245325379e-01,-1.090701663702447755e-01,4.043864377394669418e+00,-1.200560116996681082e+00,2.144665083486481105e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.400000369999966132e+00,4.504989450380484373e-01,-1.885405259195932492e-02,7.663372561948689210e-01,1.647000278987313049e+00,3.395228054195962297e-01,-6.617686255585024380e-02,1.748509812944720743e+00,-1.543684221436103066e+00,8.838841371876536845e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.600000379999965361e+00,7.798990173055123654e-01,4.905051188718767552e-02,7.531018830219302629e-01,1.996702259061353679e+00,3.078594569553480889e-02,1.105999737205210637e-01,-1.084014083709566201e+00,-1.962218635833255620e+00,1.246265482561469629e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.800000389999964590e+00,1.179239489084804138e+00,5.520770133415409120e-02,7.752218788720341980e-01,1.779899431479300409e+00,-3.616578010933009235e-01,3.598530826954686734e-01,-3.917095289659914492e+00,-2.040062094815095595e+00,2.669447005178750554e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.000000399999963818e+00,1.535219393179656722e+00,-1.712386250108383079e-02,8.471924990096584285e-01,9.964803343763681820e-01,-7.696702404569391032e-01,4.132420254684904815e-01,-4.807984477489674724e+00,-9.835722829889878005e-01,-9.570115348259866650e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.200000409999962159e+00,1.734515470019732941e+00,-1.710579182891732997e-01,9.298409082357763644e-01,3.488339079859283098e-02,-9.663847068904586335e-01,2.218397089331786420e-01,-4.625969457450096911e+00,7.153028796592724170e-01,-7.917119119340669808e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.400000419999962276e+00,1.741492148528285266e+00,-3.643348693311112552e-01,9.742088522408089979e-01,-8.903105469511169989e-01,-8.233241238055759581e-01,6.349731862924683223e-02,-3.164812999500117296e+00,2.305335471055647290e+00,-4.745418886401494563e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.600000429999960616e+00,1.563430030234957302e+00,-5.289997023254670028e-01,9.869083166016314745e-01,-1.523273178499267688e+00,-3.622570065410938844e-01,-3.141106384420152414e-02,-1.375110549877816224e+00,2.850351206222803579e+00,-9.947183227133366001e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.800000439999960733e+00,1.258775379302373265e+00,-6.014511072562553906e-01,9.806261035186805142e-01,-1.798295302225935144e+00,2.078132632069763230e-01,-2.303547383340511789e-01,7.049025872833550865e-01,2.228058572098340129e+00,-7.949523312484441107e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.000000449999959073e+00,8.991163008742349971e-01,-5.598884525367278098e-01,9.345551535483231920e-01,-1.657314777720238830e+00,6.534249999072280213e-01,-3.893452125332625413e-01,3.368864493969410123e+00,1.013551903106574725e+00,1.889046750738123948e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.200000459999957414e+00,5.676533287570407760e-01,-4.292034460210327751e-01,8.566861071482188006e-01,-9.835418452377149290e-01,8.561353906640610800e-01,-3.515642756294535265e-01,4.865481656087833784e+00,-1.995336190160548473e-01,1.407914936002084560e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.400000469999957531e+00,3.709449498740802209e-01,-2.579763593268673549e-01,7.863732485066857736e-01,-1.044546536533601938e-02,8.162286648655140420e-01,-3.234059755014970228e-01,4.784474633740006588e+00,-1.429035669924103358e+00,2.581855560986237030e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.600000479999955871e+00,3.688558566965583485e-01,-9.473061819147865492e-02,7.216920501723268488e-01,9.464495092274073373e-01,5.304215165903379825e-01,-2.717688616999169304e-01,3.040132156937590313e+00,-1.791950669826239073e+00,7.639785440287918394e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.800000489999955988e+00,5.581457680065340377e-01,1.135369043080364237e-02,6.673382751146550440e-01,1.554475971016244351e+00,1.720313647055851380e-01,-1.189731452543738022e-01,2.292954171716788114e-01,-1.432042043234857287e+00,1.495119244962784366e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000049999995433e+01,8.690409777545412551e-01,4.575996509223412279e-02,6.435436448740490256e-01,1.600335056743534157e+00,-1.143770582618054560e-01,1.800507186893741951e-01,-3.075674531267113654e+00,-1.348586402081522584e+00,1.668428026873362224e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.020000050999995445e+01,1.189108005106597199e+00,2.288455229610258934e-02,6.795537904124306916e-01,9.852001197333688509e-01,-3.840943521639728075e-01,5.137363407483254152e-01,-4.958688193015049706e+00,-6.370319356739599925e-01,-7.484628937269675875e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.040000051999995279e+01,1.386148038905271385e+00,-5.393432197763514679e-02,7.823010636994589539e-01,-6.537568456518596041e-03,-5.115007456690835452e-01,4.987670821253231690e-01,-4.728937287829003466e+00,-4.116974770731649524e-01,-1.570877959951457292e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.060000052999995113e+01,1.384840525148591794e+00,-1.562344762264588904e-01,8.820544851121938645e-01,-9.523250733116879196e-01,-5.938402452006910082e-01,1.845914744262535656e-01,-4.779224757573449445e+00,6.137079454473473028e-01,-1.335055625805874779e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.080000053999995124e+01,1.194375500963004599e+00,-2.750025312049989568e-01,9.189727818433591766e-01,-1.908170072618621038e+00,-4.710986499741426359e-01,-8.241966408547644896e-02,-4.327841796221076898e-01,2.207997649774839033e+00,-2.984364331230200396e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.100000054999994958e+01,8.127414673575811266e-01,-3.692222659108136407e-01,9.024888482020674285e-01,-1.994726912870884217e+00,-2.949909793920033399e-02,-1.421069536944445377e-01,1.056923108403786810e-01,1.003487590220760506e+00,7.202863662913558951e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.120000055999994970e+01,4.137960648361370120e-01,-3.751220857936445885e-01,8.740674560421091144e-01,-1.973588449645885312e+00,1.711984301398267183e-01,1.950326766689660816e-03,4.971565982777072179e+00,1.141231050497845505e-02,-5.323548516274569931e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.140000056999994804e+01,1.907835517107717843e-02,-3.408823980536950793e-01,8.744575214149501452e-01,-9.792752033748155505e-01,1.734808923549455151e-01,-1.045206488823497842e-01,4.896375772055311160e+00,-8.674044184045106576e-01,5.226032182815902871e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.160000057999994638e+01,-1.767766952966370597e-01,-3.061862178478972352e-01,8.535533905932738419e-01,1.630156985027774582e-19,4.882216690547791408e-20,1.310507126835756235e-20,-1.562212443807288498e-20,-4.913557386493924103e-21,-1.225020101687881075e-21,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.180000058999994650e+01,-1.767766952966370597e-01,-3.061862178478972352e-01,8.535533905932738419e-01,7.994563672954056370e-20,2.391972768945543767e-20,6.430033618149696396e-21,-1.562212443807288498e-20,-4.913557386493924103e-21,-1.225020101687881075e-21,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
