t,posx,posy,posz,velx,vely,velz,accx,accy,accz,jerkx,jerky,jerkz,snapx,snapy,snapz
0.000000000000000000e+00,3.535533905932737309e-01,-3.233471145086806109e-17,8.535533905932738419e-01,-1.836710175161601104e-17,-2.109118654135403803e-17,6.504865531618884914e-17,-7.887838107113279818e-18,-2.756533101279595971e-18,2.703961279794390138e-18,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000099999990899e-01,3.535533905932737864e-01,-7.503724864959657941e-17,8.535533905932739529e-01,-5.939873313660677689e-17,-3.503716145385210216e-17,7.907953123550900060e-17,2.854578924989140898e+00,9.261063798925360802e-01,-3.999213220636818722e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.000000199999981798e-01,3.535533905932736753e-01,-1.205200676934131354e-16,8.535533905932741749e-01,5.709158135436147585e-01,1.852212852395701270e-01,-7.998426841194923309e-01,5.251402811257267489e-01,3.162211803593384385e-01,2.130699854273177429e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.000000299999972420e-01,4.677365590111541294e-01,3.704425890012656708e-02,6.935848457709494763e-01,6.759438750201625101e-01,2.484655244736493351e-01,-3.737026919578601558e-01,2.134369954223503674e-01,-6.846474230297715513e-01,4.948303022296400400e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.000000399999963596e-01,6.029253407746248961e-01,8.673736627951142419e-02,6.188443036423509902e-01,7.186312762390023590e-01,1.115360330212214479e-01,6.159579619844457454e-01,1.028866659836043418e+00,-1.761754594552471076e+00,-1.458493693075984643e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000049999995477e+00,7.466516032087373578e-01,1.090445739991159901e-01,7.420359021988192083e-01,9.244046184948766509e-01,-2.408149035068171406e-01,3.242592087843131909e-01,1.788297254559363392e+00,-1.515806873055213000e+00,-2.212203927510711932e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.200000059999994484e+00,9.315325361517580172e-01,6.088159088960373722e-02,8.068877471982736083e-01,1.282064087289720211e+00,-5.439762932759271141e-01,2.800151280218952654e-01,-4.344729280243416092e+00,-8.229287127902704668e-01,4.464027684352386283e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.400000069999993713e+00,1.187945366430341876e+00,-4.791367320534412055e-02,8.628907756028038056e-01,4.131181877937480929e-01,-7.085620440632676154e-01,3.692956861729702611e-01,-4.764761874082601878e+00,-2.183917629550500838e-01,-1.499783174705082045e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.600000079999992719e+00,1.270569008120272736e+00,-1.896260891036175289e-01,9.367499165303543318e-01,-5.398342346703866035e-01,-7.522403988381950457e-01,6.933903623412349115e-02,-4.140388711208809802e+00,1.109916949382806273e+00,-2.573959194611149304e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.800000089999991726e+00,1.162602155787853420e+00,-3.400741763936596662e-01,9.506177244705693585e-01,-1.367912018316031819e+00,-5.302569978624653846e-01,-4.454528284276959571e-01,-6.469240301966100448e-01,4.178062955968115944e+00,-2.524430434890976849e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000099999990955e+00,8.890197384455282847e-01,-4.461255812687225375e-01,8.615271543305020874e-01,-1.497296830824593528e+00,3.053556351117837075e-01,-4.959414396499456923e-01,3.888626395310548656e+00,2.671623703534693028e+00,1.406679952609135142e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.200000109999990183e+00,5.895603573076428905e-01,-3.850544511928095659e-01,7.623388614410991915e-01,-7.195715128762233403e-01,8.396804025349569045e-01,-2.146054350613204320e-01,4.789520329813992561e+00,-3.303726957922463736e-01,1.396906991211799287e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.400000119999988968e+00,4.456460475366835206e-01,-2.171183622890147380e-01,7.194177722827808097e-01,2.383326009817742230e-01,7.736058600727808710e-01,6.477597715010813273e-02,4.880369483108041528e+00,-8.740836399381737287e-01,6.465073460658203874e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.600000129999988197e+00,4.933125701163643129e-01,-6.239718253840081941e-02,7.323729683605622043e-01,1.214406546407072796e+00,5.987891233443105587e-01,1.940774528283450706e-01,3.518951578694433202e+00,-1.217017422814209215e+00,2.062649413434332613e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.800000139999987425e+00,7.361938915418433371e-01,5.736064811835189792e-02,7.711884608670056540e-01,1.918196897335471940e+00,3.553856266112955797e-01,2.353304431596809632e-01,-1.357134942753025209e-01,-2.034004214548145839e+00,2.242663589266269963e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000149999986210e+00,1.119833290190904940e+00,1.284377769944670677e-01,8.182545518522460481e-01,1.891054197123276603e+00,-5.141523663837395397e-02,2.801837171876697119e-01,-3.426039847176283182e+00,-2.247476876821424163e+00,-1.562971107774076829e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.200000159999985438e+00,1.498044148526100239e+00,1.181547291526399146e-01,8.742912980916168753e-01,1.205846193427624780e+00,-5.009106344774254538e-01,2.489242934692172116e-01,-4.641439670352975000e+00,-1.811450367419876972e+00,-4.191486635357152823e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.400000169999984667e+00,1.739213399270086224e+00,1.797259724804892156e-02,9.240761592747031017e-01,2.775582129426371614e-01,-8.632007260759029244e-01,1.650945565705878859e-01,-4.828906681518025934e+00,-1.115694288834892633e+00,-3.308601401127802544e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.600000179999983452e+00,1.794725044634195577e+00,-1.546675565991381396e-01,9.570950722397659760e-01,-6.882231716500305518e-01,-1.086339594999823577e+00,9.892252523943075027e-02,-4.089802451706201047e+00,7.566531897748923763e-01,-7.436430454500991827e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.800000189999982680e+00,1.657080403421958170e+00,-3.719354864624979107e-01,9.768795782768773250e-01,-1.506183702889291487e+00,-9.350089494783138111e-01,-4.980609128701889154e-02,-2.227720214822810796e+00,3.216024175797039586e+00,-1.375847444453867752e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.000000199999981909e+00,1.355843647782264405e+00,-5.589372857082491874e-01,9.669183595214126958e-01,-1.951727768131053864e+00,-2.918040821586669331e-01,-3.249755939362656276e-01,9.780750568490499397e-01,4.233188576805813064e+00,-7.575257655154672420e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.200000209999981138e+00,9.654980746387775703e-01,-6.172981050580230722e-01,9.019232374844039501e-01,-1.756112746980494244e+00,5.548336755343776794e-01,-4.764807546146160866e-01,4.110081378372059113e+00,2.738172773946417227e+00,7.807952180110213636e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.400000219999980366e+00,6.142755076815530346e-01,-5.063313644028113458e-01,8.066270817966737505e-01,-9.340964302052722212e-01,1.102468257705386367e+00,-3.203217032044603507e-01,4.749308317747254371e+00,5.421935677940353804e-01,1.466320867977016329e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.600000229999978707e+00,4.274562122995350100e-01,-2.858377018370524825e-01,7.425627379525647775e-01,1.576528083725759269e-02,1.210906976686128456e+00,-2.705751494584973313e-02,4.680857579294603887e+00,-1.016891674863921180e+00,1.433702860292890069e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.800000239999977936e+00,4.306092686246394963e-01,-4.365629439075822266e-02,7.371512346928197346e-01,9.519368435047499410e-01,1.007528631544428510e+00,2.596830714497556092e-01,3.632677970592618433e+00,-1.988665052730347771e+00,1.011008103681352743e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.000000249999977164e+00,6.209966468449569232e-01,1.578494419934129422e-01,7.890878515796013737e-01,1.678472473950050059e+00,6.097956011117101616e-01,4.618847022961062865e-01,1.351077177438986698e+00,-2.162496259812062505e+00,-2.407196107046068456e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.200000259999976393e+00,9.566911584196902130e-01,2.798085683137104263e-01,8.814647966576691918e-01,1.948687922948617812e+00,1.772963275243370218e-01,4.137407777479890081e-01,-8.977758748063102701e-01,-1.947577994146086233e+00,-8.441136661332092617e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.400000269999975622e+00,1.346428762496291176e+00,3.152678355915409236e-01,9.642129563446744100e-01,1.769132739009597888e+00,-2.122192907806583761e-01,2.449180360802112877e-01,-3.401422089141171945e+00,-1.310167317931692388e+00,-8.400732099363020788e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.600000279999974850e+00,1.700255327989536491e+00,2.728239753132165601e-01,1.013196566009896937e+00,1.088848287167145878e+00,-4.742527674686688455e-01,7.690338569221953635e-02,-4.874204000648697743e+00,-4.300237681249728938e-01,-1.028209690497274176e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.800000289999973191e+00,1.918024996311447739e+00,1.779734170769555202e-01,1.028577243917374373e+00,1.140074382953707027e-01,-5.602575253939007238e-01,-1.287385626893312873e-01,-4.842220599104262391e+00,-1.803468625889978125e-02,-1.246023542422718622e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.000000299999972420e+00,1.940826485110596300e+00,6.592190639560062404e-02,1.002829530092122834e+00,-8.544367299476832711e-01,-5.638644628260275349e-01,-3.779432836341092838e-01,-3.640744840546803474e+00,2.950662290054891224e-01,-5.199445221512590809e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.200000309999971648e+00,1.769939130576692943e+00,-4.685099180824894849e-02,9.272408695858684879e-01,-1.582585734464489136e+00,-5.048512140742676957e-01,-4.819321932638058192e-01,-1.751026547115789533e+00,1.185625532823324280e+00,2.151137888318982172e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.400000319999970877e+00,1.453421967857939423e+00,-1.478212396716142019e-01,8.308544261137856823e-01,-1.932791061397910903e+00,-2.677260956533485392e-01,-4.389094333462885134e-01,1.004651134788727557e-01,3.054486595517075909e+00,1.186371078571274218e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.600000329999970106e+00,1.066863736250448058e+00,-2.013664614795446783e-01,7.430725350554339137e-01,-1.912698037697485143e+00,3.431712539949299257e-01,-2.016352057683239163e-01,3.400461959402267809e+00,3.300551207691722500e+00,1.594747765177068732e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.800000339999969334e+00,6.843241095839722732e-01,-1.327322072488464622e-01,7.027454918854172394e-01,-1.232605611812415125e+00,1.003281528538783496e+00,1.173143632145660226e-01,4.743786698658206014e+00,1.223868176053230616e+00,9.993171143391781364e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.000000349999968563e+00,4.378029748954341827e-01,6.792410849172461629e-02,7.262083657014739568e-01,-2.838482246429112066e-01,1.248055175988110221e+00,3.171777960755718939e-01,4.882335870849957793e+00,-1.037901211858197392e+00,2.925025950468602698e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.200000359999966904e+00,3.810333271283701251e-01,3.175351561698972480e-01,7.896439280883660317e-01,6.926189983504346115e-01,1.040474923237459492e+00,3.756783180099696473e-01,4.299779111849956870e+00,-2.549026674730808573e+00,-1.198451064125251320e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.400000369999966132e+00,5.195571337246464028e-01,5.256301512221375205e-01,8.647795954471428903e-01,1.552574863718213294e+00,5.306695628010332788e-01,3.517092955290136991e-01,2.178874389772029296e+00,-3.358263290493669562e+00,-9.432395024424891083e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.600000379999965361e+00,8.300721219940362383e-01,6.317640690890393707e-01,9.351214580700383250e-01,1.988349763461360942e+00,-1.409831288803305160e-01,1.630613856081216950e-01,-6.503585917497692881e-01,-2.977963542011082154e+00,-1.141602873736288881e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
