Duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7
0.2000000099999991,0.35355339059327373,0.0,0.0,0.0,21.015781784822593,-207.91428355119078,642.954052648181,-643.8858625651598,-3.233471145086806e-17,0.0,0.0,0.0,5.799204481179764,-57.14994845983549,175.7196914480571,-174.7502961017002,0.8535533905932738,0.0,0.0,0.0,-27.67805601691595,272.80470155457937,-838.9536713113392,834.407773116519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2000000099999991,0.35355339059327373,-0.044798346347302065,-0.48537077476079915,0.4619528708772407,18.58588944037969,22.7664394783701,-258.48620014452507,328.07093155771,-2.2195786875123247e-15,-0.012531372098946836,-0.13723619309820023,0.1085184570430447,5.1509883272398715,6.923428393896455,-68.93073536332925,84.5361271555944,0.8535533905932723,0.059763466413246924,0.6539747883878846,-0.5263172914453946,-24.61138242529617,-33.03715474049105,329.2172696369907,-392.2614822589578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.20000000999999906,0.3535533905932694,0.2440499807270715,2.0746974718680846,1.4514194834556378,-21.87953092338824,-11.837406090432758,200.81312702390946,-256.47737595406596,-4.354155924701786e-16,0.0713406048325288,0.6317314980561766,0.7037857144177918,-5.6139091323381445,-4.783104254286132,49.41984857978015,-60.42442374192035,0.8535533905932766,-0.3373022140134858,-2.94630251894705,-2.7221637905175697,30.04861120923078,32.52391047762952,-219.94883303716745,211.92301329081337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.20000000999999912,0.4677365590111551,0.7239144055447078,-0.15654375533783949,-3.0197998227393157,14.957274618067908,13.697341004209601,-158.25521728093094,206.21781945320635,0.03704425890012691,0.2583935330336349,0.10404059765657259,-1.1771751565076112,2.3360573016445945,3.7641959791476265,-35.17434889373258,45.24217876539261,0.6935848457709476,-0.9480962558284869,1.3793297216553029,11.002164423924228,-10.058337082804687,-53.39935337563531,76.74340046939186,-3.3002847563206417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.20000000999999912,0.6029253407746258,0.6756680125237366,0.3047680912444477,0.6523190555284799,-8.557525448675783,-2.9859435336530087,130.449744394179,-196.7081688947179,0.08673736627950675,0.2163498953994516,-0.2806320245771605,-0.8969848291299414,-2.336546023189377,-0.44159083386771464,28.16470454727829,-37.84138156564188,0.6188443036423434,0.32070261366695973,3.114342714485261,-6.3101191972539965,-18.335728113619094,35.9204923263666,72.12300152507594,-141.792944260563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.200000009999999,0.7466516032087464,0.7404634268778949,0.21239297872158858,2.468223394014643,11.648089779886362,-11.681120860806889,-144.94170581837292,228.43853257592173,0.10904457399911768,-0.04472001941588033,-0.9932624259851117,-0.5556224803359969,3.5250991113804875,1.5692926133874523,-24.813232295162962,31.423162282182048,0.7420359021988086,0.5847989302538963,-1.4205608041924265,-3.0112285459204506,21.15654090325744,3.362013371849982,-126.38713035227734,153.65501945476254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.20000000999999923,0.9315325361517562,1.2249497513587464,1.6108847941918096,-3.2838691544976037,-23.035265137107306,6.27721004925107,174.87225576982794,-241.06844151233403,0.06088159088962481,-0.416906019071727,-0.7394226224794385,0.6817537348970072,-0.9950623038596629,-1.8111286683593781,19.17919710108773,-27.108319521917885,0.8068877471982533,0.18530675975494648,0.118503666312896,3.641549426915096,-8.290319450275371,-19.232321364298294,88.72990765750744,-93.02574528532804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.200000009999999,1.1879453664303272,1.0160845796073996,-2.8087694576035673,-4.721468219355917,20.66613543183742,13.626416310176053,-162.6235792316422,196.16330221586213,-0.047913673205351615,-0.6525161203768384,-0.4359427833417311,0.7118581118520696,1.1109977439929675,-1.5670816764679503,-18.772452125305577,35.856928312200445,0.8628907756027816,0.3792312585924158,0.27955566982605795,-1.6962912030778838,-0.3319044451257029,9.10193928221897,-41.506142269357596,52.79755869171865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.200000009999999,1.2705690081202532,-0.12802788171680035,-2.1764130246094986,2.227378562975133,-8.355872013419729,-16.744698159459958,112.00505762431213,-122.2186594019317,-0.18962608910361556,-0.7384341916346688,-0.07713528519240676,-0.02178078529100347,-1.6796149791067756,6.025797447766349,31.427250014812188,-58.89055124138729,0.9367499165303323,0.2936546526826582,-0.7310688564902534,-2.00535857666519,-1.3503339086034443,3.644519812780402,32.41044359671176,-51.3654732293374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.20000000999999923,1.1626021557878041,-0.9723574488452584,-2.3181590333583983,-0.07863370291328901,7.8812405186499745,14.997693530788208,-59.1010741170264,48.26106683626672,-0.3400741763936489,-0.7434859396782483,0.34726202374210935,2.775335611909471,6.71317784362473,-5.729568648107599,-51.01952583952107,71.11296667857226,0.9506177244705486,-0.2142541566699805,-1.534127868870275,0.6813869905199587,7.3581195275340665,-0.6099477616939045,-39.50122251903402,48.79343757196786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
