duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7
0.5,0.21265363949715427,0.20975221738355587,0.023602891561103068,0.0,-0.22322141424938677,0.7850728644975856,-1.142154159513982,0.6121810587610351,-0.17468202613514272,0.007867917758491716,-0.0185072647873763,0.0,0.18478948998494818,-0.6398627074933041,0.9265641123810224,-0.4966091392864878,1.0613868208759398,-0.021914518447108122,0.101959104893945,0.0,-1.0157465426959895,3.5136083345561886,-5.086937145749558,2.726772623257327,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0
0.5,0.32094916548333546,0.2198830703685777,0.001086146076576255,0.0,-0.0374087305034508,0.15303392254998616,-0.2329760409622528,0.12556468893145975,-0.17322344458256964,0.0012124483339140397,0.0016026935238666472,0.0,0.030993950347848853,-0.13066612472719666,0.1956577798084412,-0.10261350326802703,1.0640549576291145,0.014613960488378814,-0.009209331082393898,0.0,-0.1699009935968374,0.7213649223010432,-1.0814815423584263,0.5668999027826894,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0
0.5,0.4309472251022316,0.22013858216175525,0.0002522422180412099,0.0,0.008440898555632681,-0.01704506065411492,-0.007980858182048085,0.020883657133322124,-0.17210725672040486,0.002941434848598435,0.0008500201874150255,0.0,-0.020789434805039902,0.06017270244161653,-0.060565149394338394,0.019455994053432898,1.06851420321595,0.005107558501293853,-0.004215553361231031,0.0,0.11929875051545784,-0.3444795566928683,0.34735914262464174,-0.11236409867901682,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0
0.5,0.5411129274141651,0.22007243129302498,-0.00216989031808085,0.0,-0.0037697224541927607,0.025302220320643665,-0.06487983408049872,0.04867816196938201,-0.17063730747901046,0.0029727409846544467,0.0008699145722489242,0.0,-0.013309875476675398,0.03249170871833235,-0.0228605672525825,0.0011620101892462428,1.0712549219694334,0.005731534880373265,-0.0039566170016327885,0.0,0.0762379410537754,-0.184170373324614,0.12622390589024993,-0.003478726181321414,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0
0.5,0.6505283079456684,0.21708382867335654,-0.005076499256626006,0.0,-0.005927901068860343,0.03168372343806518,-0.07215987231089423,0.0516782511176198,-0.16909807782218345,0.003182115297634122,0.0008505246425480245,0.0,-0.01353348251076377,0.0317897098363777,-0.019854261227777358,-0.0012670429714163776,1.0740861532899222,0.005627143420026121,-0.003760674361120089,0.0,0.07608363094889685,-0.17368665858586224,0.09654651235452641,0.01859799025396382,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0
0.5,0.7576969583408246,0.21106687511439273,-0.008099724557860392,0.0,-0.005684608083679048,0.022621835154109576,-0.04771272747925554,0.03387266147667337,-0.16746692484216352,0.0033389262034613757,0.0008425713208412342,0.0,-0.01384051462414393,0.04045238016624649,-0.04107362626188565,0.013364180337090631,1.0769409113175517,0.005767829975773514,-0.004026264733570317,0.0,0.07598601575572576,-0.21629563183559367,0.20553979065543326,-0.05718053877076595,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0
0.5,0.861076227902815,0.2019528559470028,-0.010851090658477159,0.0,0.012053437201521999,-0.02882815879973883,0.023808256837141363,-0.005283254626994436,-0.16572508194549476,0.003663011314448402,0.0009109933181313839,0.0,-0.01772059469344354,-0.011087517720199402,0.10803459745409665,-0.09459497597616276,1.079572983881761,0.0044267774912842795,-0.005247955723320205,0.0,0.09817283952814752,0.0865818719559563,-0.6704544354871771,0.5775249050385175,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0
0.5,0.9595230716606074,0.19200587644650474,-0.009953028420012769,0.0,0.027543549920204868,-0.05840834874411398,0.053606998539912895,-0.019695416836528923,-0.16417083272042768,0.0021590195235460224,-0.000324813743424381,0.0,0.0073547250595229164,0.030111804745721383,-0.044141945192774264,0.009310126170782343,1.0833519324318321,0.012778656353016326,0.0006883291761450125,0.0,-0.04225217274835572,-0.1805321919566487,0.2575036001203459,-0.049336765674300107,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0
